Theta1,Theta2,Theta3,x0,y0,z0
56,-12,-40,-557.879104,-142.0265628,-652.0691088
56,-12,-36,-554.8288013,-123.718578,-668.1567516
56,-12,-32,-551.2417428,-104.7595832,-684.1434129
56,-12,-28,-547.0913197,-85.14337792,-699.9943506
56,-12,-24,-542.3503837,-64.86419008,-715.6734854
56,-12,-20,-536.9912044,-43.91679504,-731.1431994
56,-12,-16,-530.9854347,-22.29664349,-746.364135
56,-12,-12,-524.304083,0,-761.2949939
56,-12,-8,-516.917493,22.9759065,-775.8923329
56,-12,-4,-508.7953304,46.63271877,-790.110357
56,-12,0,-499.9065782,70.97077265,-803.9007073
56,-12,4,-490.2195391,95.98890234,-817.2122434
56,-12,8,-479.7018464,121.6842284,-829.9908185
56,-12,12,-468.3204836,148.0519271,-842.1790469
56,-12,16,-456.0418108,175.0849802,-853.7160606
56,-12,20,-442.8316,202.7739036,-864.537255
56,-12,24,-428.655076,231.1064548,-874.5740192
56,-12,28,-413.4769631,260.067316,-883.7534485
56,-12,32,-397.2615339,289.6377547,-891.998034
56,-12,36,-379.9726578,319.7952587,-899.2253217
56,-12,40,-361.5738433,350.5131439,-905.3475329
56,-12,44,-342.0282675,381.7601349,-910.2711309
56,-12,48,-321.2987822,413.4999143,-913.8963178
56,-12,52,-299.3478845,445.6906378,-916.1164341
56,-12,56,-276.1376318,478.2844082,-916.817226
56,-12,60,-251.6294782,511.2266996,-915.8759312
56,-12,64,-225.7839968,544.4557154,-913.1601108
56,-12,68,-198.5604443,577.9016581,-908.5261314
56,-12,72,-169.916104,611.485869,-901.8171521
56,-12,76,-139.805323,645.1197796,-892.8604151
56,-12,80,-108.1781256,678.7035744,-881.4635423
56,-8,-40,-551.4042398,-164.0399584,-660.3086239
56,-8,-36,-548.261836,-145.9695282,-677.2694692
56,-8,-32,-544.5711609,-127.2160727,-694.1458638
56,-8,-28,-540.3047588,-107.7723568,-710.9003432
56,-8,-24,-535.4347454,-87.63180163,-727.4939109
56,-8,-20,-529.9327926,-66.78861282,-743.8858534
56,-8,-16,-523.7701196,-45.23791664,-760.033558
56,-8,-12,-516.917493,-22.9759065,-775.8923329
56,-8,-8,-509.3452357,0,-791.4152273
56,-8,-4,-501.0232429,23.69099223,-806.5528518
56,-8,0,-491.9210082,48.09668502,-821.2531975
56,-8,4,-482.0076566,73.21492356,-835.4614531
56,-8,8,-471.2519882,99.04157419,-849.1198186
56,-8,12,-459.6225286,125.5703003,-862.1673162
56,-8,16,-447.0875883,152.7923229,-874.5395948
56,-8,20,-433.6153292,180.696166,-886.1687282
56,-8,24,-419.1738366,209.2673853,-896.9830034
56,-8,28,-403.7311955,238.4882825,-906.9066961
56,-8,32,-387.2555672,268.3376031,-915.8598288
56,-8,36,-369.715263,298.7902189,-923.7579039
56,-8,40,-351.0788085,329.8167961,-930.5116023
56,-8,44,-331.3149903,361.3834479,-936.0264353
56,-8,48,-310.392875,393.4513722,-940.2023297
56,-8,52,-288.281785,425.9764727,-942.9331201
56,-8,56,-264.9512121,458.908961,-944.1059125
56,-8,60,-240.3706423,492.1929341,-943.6002677
56,-8,64,-214.5092555,525.7659184,-941.2871326
56,-8,68,-187.3354542,559.5583618,-937.0274164
56,-8,72,-158.8161523,593.4930471,-930.6700689
56,-8,76,-128.9157384,627.4843786,-922.0494477
56,-8,80,-97.5945844,661.4374648,-910.9816697
56,-4,-40,-544.3142259,-186.5065068,-668.2189831
56,-4,-36,-541.0611521,-168.7039301,-686.0447382
56,-4,-32,-537.2485495,-150.1872993,-703.8029751
56,-4,-28,-532.8482261,-130.9482018,-721.4535039
56,-4,-24,-527.83168,-110.979106,-738.9543943
56,-4,-20,-522.1701107,-90.2735014,-756.2618084
56,-4,-16,-515.834438,-68.82604525,-773.3298398
56,-4,-12,-508.7953304,-46.63271877,-790.110357
56,-4,-8,-501.0232429,-23.69099223,-806.5528518
56,-4,-4,-492.4884633,0,-822.60429
56,-4,0,-483.1611675,24.43927418,-838.2089657
56,-4,4,-473.0114845,49.62380125,-853.3083573
56,-4,8,-462.009569,75.54830012,-867.8409849
56,-4,12,-450.1256828,102.2050203,-881.7422682
56,-4,16,-437.3302836,129.5835137,-894.9443845
56,-4,20,-423.5941197,157.670397,-907.3761231
56,-4,24,-408.8883294,186.4491035,-918.9627365
56,-4,28,-393.1845418,215.8996277,-929.6257831
56,-4,32,-376.4549762,245.9982614,-939.2829565
56,-4,36,-358.6725354,276.7173252,-947.8478962
56,-4,40,-339.8108849,308.0248945,-955.2299678
56,-4,44,-319.844511,339.8845239,-961.3340009
56,-4,48,-298.7487462,372.2549706,-966.0599649
56,-4,52,-276.4997441,405.0899172,-969.3025555
56,-4,56,-253.074387,438.3376964,-970.9506568
56,-4,60,-228.4500956,471.9410137,-970.886625
56,-4,64,-202.6045061,505.8366648,-968.985323
56,-4,68,-175.5149651,539.9552385,-965.1128012
56,-4,72,-147.1577745,574.2207851,-959.1244792
56,-4,76,-117.5070942,608.5504195,-950.8626139
56,-4,80,-86.53337267,642.853801,-940.1527432
56,0,-40,-536.5779924,-209.4345387,-675.7736807
56,0,-36,-533.1954281,-191.9287278,-694.4534833
56,0,-32,-529.2423938,-173.67888,-713.0828887
56,0,-28,-524.6900882,-154.675277,-731.6189928
56,0,-24,-519.5095272,-134.9093025,-750.0169322
56,0,-20,-513.6715808,-114.3735946,-768.2297369
56,0,-16,-507.147021,-93.06220637,-786.2081918
56,0,-12,-499.9065782,-70.97077265,-803.9007073
56,0,-8,-491.9210082,-48.09668502,-821.2531975
56,0,-4,-483.1611675,-24.43927418,-838.2089657
56,0,0,-473.5980989,0,-854.7085969
56,0,4,-463.2031241,25.21735108,-870.6898569
56,0,8,-451.9479464,51.20646156,-886.0875969
56,0,12,-439.8047588,77.95827196,-900.8336638
56,0,16,-426.7463594,105.4607643,-914.8568137
56,0,20,-412.7462713,133.6987412,-928.0826282
56,0,24,-397.7788639,162.6536015,-940.4334311
56,0,28,-381.8194746,192.3031151,-951.828201
56,0,32,-364.8445247,222.6211977,-962.1824756
56,0,36,-346.8316263,253.5776894,-971.4082413
56,0,40,-327.7596711,285.138139,-979.4137966
56,0,44,-307.6088942,317.2635964,-986.1035776
56,0,48,-286.3608985,349.9104181,-991.3779245
56,0,52,-263.9986261,383.0300874,-995.1327638
56,0,56,-240.5062546,416.5690525,-997.2591695
56,0,60,-215.8689916,450.4685854,-997.6427503
56,0,64,-190.0727298,484.6646598,-996.1627917
56,0,68,-163.1035138,519.0878476,-992.6910507
56,0,72,-134.946752,553.6632229,-987.0900562
56,0,76,-105.5860769,588.3102572,-979.2107033
56,0,80,-75.00172566,622.9426695,-968.8888304
56,4,-40,-528.1620073,-232.8323781,-682.9436583
56,4,-36,-524.6310837,-215.6506975,-702.4640429
56,4,-32,-520.5191412,-197.6960825,-721.9511258
56,4,-28,-515.7969134,-178.9573981,-741.3593142
56,4,-24,-510.4350849,-159.4248251,-760.6408309
56,4,-20,-504.4043561,-139.0900289,-779.7455874
56,4,-16,-497.6755184,-117.9463335,-798.6210708
56,4,-12,-490.2195391,-95.98890234,-817.2122434
56,4,-8,-482.0076566,-73.21492356,-835.4614531
56,4,-4,-473.0114845,-49.62380125,-853.3083573
56,4,0,-463.2031241,-25.21735108,-870.6898569
56,4,4,-452.5552855,0,-887.5400413
56,4,8,-441.0414149,26.02101107,-903.7901444
56,4,12,-428.6358289,52.83542252,-919.3685095
56,4,16,-415.3138519,80.42975082,-934.2005632
56,4,20,-401.0519566,108.7870845,-948.2087954
56,4,24,-385.827904,137.8868829,-961.3127442
56,4,28,-369.6208792,167.7047813,-973.4289809
56,4,32,-352.4116198,198.2124031,-984.4710907
56,4,36,-334.1825302,229.3771843,-994.3496422
56,4,40,-314.9177747,261.1622132,-1002.972134
56,4,44,-294.6033408,293.5260881,-1010.24291
56,4,48,-273.2270595,326.4227997,-1016.063013
56,4,52,-250.7785684,359.8016413,-1020.329965
56,4,56,-227.2491953,393.6071523,-1022.937428
56,4,60,-202.631737,427.7791001,-1023.774697
56,4,64,-176.9200962,462.2525045,-1022.725953
56,4,68,-150.1087286,496.9577081,-1019.669183
56,4,72,-122.191833,531.8204932,-1014.474615
56,4,76,-93.16219182,566.7622406,-1007.002464
56,4,80,-63.00953131,601.7001162,-997.0996913
56,8,-40,-519.0300741,-256.7081229,-689.6969457
56,8,-36,-515.3321026,-239.8762257,-710.041815
56,8,-32,-511.0430534,-222.2436039,-730.370242
56,8,-28,-506.1333534,-203.7976111,-750.6339863
56,8,-24,-500.5735228,-184.5271235,-770.7823946
56,8,-20,-494.3342666,-164.4227259,-790.762297
56,8,-16,-487.3865772,-143.4769018,-810.5179204
56,8,-12,-479.7018464,-121.6842284,-829.9908185
56,8,-8,-471.2519882,-99.04157419,-849.1198186
56,8,-4,-462.009569,-75.54830012,-867.8409849
56,8,0,-451.9479464,-51.20646156,-886.0875969
56,8,4,-441.0414149,-26.02101107,-903.7901444
56,8,8,-429.2653566,0,-920.8763358
56,8,12,-416.596396,26.84522254,-937.271122
56,8,16,-403.0125572,54.49981526,-952.8967316
56,8,20,-388.4934202,82.94525696,-967.6727175
56,8,24,-373.0202742,112.159168,-981.516011
56,8,28,-356.5762635,142.115144,-994.3409807
56,8,32,-339.1465221,172.7826044,-1006.05949
56,8,36,-320.718291,204.1266608,-1016.580946
56,8,40,-301.2810102,236.1080079,-1025.812331
56,8,44,-280.8263773,268.6828429,-1033.658199
56,8,48,-259.3483603,301.802818,-1040.020628
56,8,52,-236.843149,335.4150329,-1044.799089
56,8,56,-213.3090269,369.4620724,-1047.890207
56,8,60,-188.7461353,403.8820983,-1049.187362
56,8,64,-163.1560977,438.6090028,-1048.580064
56,8,68,-136.5414555,473.5726316,-1045.953002
56,8,72,-108.9048532,508.6990865,-1041.18463
56,8,76,-80.24788091,543.9111148,-1034.145103
56,8,80,-50.56944684,579.1285926,-1024.693252
56,12,-40,-509.1431189,-281.0693929,-695.99827
56,12,-36,-505.2598518,-264.6110566,-717.1488737
56,12,-32,-500.7760572,-247.3253181,-738.2994564
56,12,-28,-495.6620278,-229.1979423,-759.3991866
56,12,-24,-489.8883001,-210.2164158,-780.3945936
56,12,-20,-483.4257712,-190.3701505,-801.2294873
56,12,-16,-476.2458276,-169.6506915,-821.8448993
56,12,-12,-468.3204836,-148.0519271,-842.1790469
56,12,-8,-459.6225286,-125.5703003,-862.1673162
56,12,-4,-450.1256828,-102.2050203,-881.7422682
56,12,0,-439.8047588,-77.95827196,-900.8336638
56,12,4,-428.6358289,-52.83542252,-919.3685095
56,12,8,-416.596396,-26.84522254,-937.271122
56,12,12,-403.6655654,0,-954.463211
56,12,16,-389.8242169,27.68415538,-970.8639782
56,12,20,-375.0551727,56.18721987,-986.3902308
56,12,24,-359.3433592,85.48507847,-1000.956506
56,12,28,-342.6759582,115.5493858,-1014.475202
56,12,32,-325.0425427,146.3474489,-1026.856715
56,12,36,-306.4351928,177.8421355,-1038.009563
56,12,40,-286.8485819,209.9918135,-1047.840499
56,12,44,-266.2800278,242.7503248,-1056.254597
56,12,48,-244.7294948,276.067002,-1063.155289
56,12,52,-222.1995335,309.8867324,-1068.444324
56,12,56,-198.6951407,344.1500788,-1072.021639
56,12,60,-174.2235132,378.7934657,-1073.78506
56,12,64,-148.7936663,413.7494419,-1073.629803
56,12,68,-122.4158698,448.9470324,-1071.44767
56,12,72,-95.10084401,484.3121963,-1067.125803
56,12,76,-66.8586294,519.7684098,-1060.544833
56,12,80,-37.69700655,555.2373968,-1051.576129
56,16,-40,-498.4589702,-305.9230377,-701.8086294
56,16,-36,-494.3728947,-289.8600007,-723.7435533
56,16,-32,-489.6775926,-272.9439867,-745.69425
56,16,-28,-484.3434084,-255.1591138,-767.6073717
56,16,-24,-478.3410867,-236.4914107,-789.4267099
56,16,-20,-471.641915,-216.9290406,-811.0931408
56,16,-16,-464.2178761,-196.462527,-832.5445962
56,16,-12,-456.0418108,-175.0849802,-853.7160606
56,16,-8,-447.0875883,-152.7923229,-874.5395948
56,16,-4,-437.3302836,-129.5835137,-894.9443845
56,16,0,-426.7463594,-105.4607643,-914.8568137
56,16,4,-415.3138519,-80.42975082,-934.2005632
56,16,8,-403.0125572,-54.49981526,-952.8967316
56,16,12,-389.8242169,-27.68415538,-970.8639782
56,16,16,-375.7327002,0,-988.0186859
56,16,20,-360.7241788,28.53123294,-1004.275141
56,16,24,-344.7872934,57.88379864,-1019.545729
56,16,28,-327.9133042,88.02751153,-1033.741137
56,16,32,-310.0962254,118.9276588,-1046.77056
56,16,36,-291.3329336,150.5449458,-1058.541911
56,16,40,-271.623247,182.8354773,-1068.962008
56,16,44,-250.9699651,215.750781,-1077.93674
56,16,48,-229.3788597,249.2378784,-1085.371193
56,16,52,-206.8586029,283.2394109,-1091.169704
56,16,56,-183.4206179,317.6938294,-1095.235823
56,16,60,-159.0788279,352.5356578,-1097.472134
56,16,64,-133.8492755,387.6958439,-1097.779883
56,16,68,-107.7495731,423.102213,-1096.058323
56,16,72,-80.79812753,458.6800473,-1092.203665
56,16,76,-53.01306225,494.3528179,-1086.107469
56,16,80,-24.41072114,530.0431095,-1077.654211
56,20,-40,-486.9321278,-331.2747981,-707.0848236
56,20,-36,-482.626799,-315.6265983,-729.7799926
56,20,-32,-477.7044611,-299.1009292,-752.5059303
56,20,-28,-472.1357061,-281.6802212,-775.2068656
56,20,-24,-465.891689,-263.3489955,-797.8239559
56,20,-20,-458.9442932,-244.0941073,-820.2952574
56,20,-16,-451.2663055,-223.904991,-842.555727
56,20,-12,-442.8316,-202.7739036,-864.537255
56,20,-8,-433.6153292,-180.696166,-886.1687282
56,20,-4,-423.5941197,-157.670397,-907.3761231
56,20,0,-412.7462713,-133.6987412,-928.0826282
56,20,4,-401.0519566,-108.7870845,-948.2087954
56,20,8,-388.4934202,-82.94525696,-967.6727175
56,20,12,-375.0551727,-56.18721987,-986.3902308
56,20,16,-360.7241788,-28.53123294,-1004.275141
56,20,20,-345.4900356,0,-1021.239471
56,20,24,-329.3451377,29.37921069,-1037.193718
56,20,28,-312.2848251,59.5744749,-1052.047132
56,20,32,-294.3075105,90.54915326,-1065.707995
56,20,36,-275.4147792,122.2618685,-1078.083896
56,20,40,-255.6114576,154.6665237,-1089.082001
56,20,44,-234.9056407,187.7123666,-1098.6093
56,20,48,-213.3086714,221.3441064,-1106.572809
56,20,52,-190.8350598,255.5020891,-1112.879717
56,20,56,-167.5023274,290.1225414,-1117.43745
56,20,60,-143.3307571,325.1378929,-1120.153604
56,20,64,-118.343025,360.4771915,-1120.935705
56,20,68,-92.56367659,396.0666297,-1119.690722
56,20,72,-66.01840103,431.8302067,-1116.32423
56,20,76,-38.73303135,467.6905621,-1110.739069
56,20,80,-10.73216974,503.5700282,-1102.833286
56,24,-40,-474.5135229,-357.1289105,-711.7789379
56,24,-36,-469.9739399,-341.912731,-735.2076362
56,24,-32,-464.810671,-325.7956429,-758.6811546
56,24,-28,-458.9947599,-308.7583669,-782.1414135
56,24,-24,-452.4979801,-290.7838844,-805.5270638
56,24,-20,-445.2930209,-271.8577007,-828.7734839
56,24,-16,-437.353682,-251.9681096,-851.8128129
56,24,-12,-428.655076,-231.1064548,-874.5740192
56,24,-8,-419.1738366,-209.2673853,-896.9830034
56,24,-4,-408.8883294,-186.4491035,-918.9627365
56,24,0,-397.7788639,-162.6536015,-940.4334311
56,24,4,-385.827904,-137.8868829,-961.3127442
56,24,8,-373.0202742,-112.159168,-981.516011
56,24,12,-359.3433592,-85.48507847,-1000.956506
56,24,16,-344.7872934,-57.88379864,-1019.545729
56,24,20,-329.3451377,-29.37921069,-1037.193718
56,24,24,-313.0130407,0,-1053.809369
56,24,28,-295.7903798,30.22027226,-1069.300783
56,24,32,-277.6798783,61.24313292,-1083.57561
56,24,36,-258.6876951,93.02520077,-1096.541399
56,24,40,-238.8234802,125.5182347,-1108.105937
56,24,44,-218.1003912,158.6692308,-1118.177568
56,24,48,-196.5350618,192.4205737,-1126.665481
56,24,52,-174.1475141,226.7102494,-1133.479943
56,24,56,-150.9610024,261.4721261,-1138.532461
56,24,60,-127.0017717,296.6363159,-1141.73583
56,24,64,-102.2987111,332.1296284,-1143.004036
56,24,68,-76.88287232,367.8761372,-1142.251941
56,24,72,-50.78681133,403.7978844,-1139.39468
56,24,76,-24.0436954,439.815759,-1134.346622
56,24,80,3.313913662,475.8506059,-1127.019727
56,28,-40,-461.1502685,-383.4876443,-715.83777
56,28,-36,-456.3632983,-368.7181709,-739.9706843
56,28,-32,-450.9472828,-353.0253679,-764.1614094
56,28,-28,-444.8739269,-336.388243,-788.3496949
56,28,-24,-438.1158336,-318.7882231,-812.4718396
56,28,-20,-430.6467078,-300.209439,-836.4607159
56,28,-16,-422.4415678,-280.6390086,-860.2458346
56,28,-12,-413.4769631,-260.067316,-883.7534485
56,28,-8,-403.7311955,-238.4882825,-906.9066961
56,28,-4,-393.1845418,-215.8996277,-929.6257831
56,28,0,-381.8194746,-192.3031151,-951.828201
56,28,4,-369.6208792,-167.7047813,-973.4289809
56,28,8,-356.5762635,-142.115144,-994.3409807
56,28,12,-342.6759582,-115.5493858,-1014.475202
56,28,16,-327.9133042,-88.02751153,-1033.741137
56,28,20,-312.2848251,-59.5744749,-1052.047132
56,28,24,-295.7903798,-30.22027226,-1069.300783
56,28,28,-278.4332947,0,-1085.40933
56,28,32,-260.2204693,31.04612732,-1100.280077
56,28,36,-241.1624532,62.8728015,-1113.820797
56,28,40,-221.27349,95.42969123,-1125.940145
56,28,44,-200.5715218,128.6615627,-1136.548048
56,28,48,-179.0781507,162.5084544,-1145.556068
56,28,52,-156.8185474,196.9059124,-1152.87772
56,28,56,-133.8213008,231.7852921,-1158.428735
56,28,60,-110.1181928,267.0741359,-1162.127225
56,28,64,-85.74388533,302.6966393,-1163.89373
56,28,68,-60.73549476,338.5742216,-1163.651094
56,28,72,-35.13202264,374.6262263,-1161.324104
56,28,76,-8.973595456,410.7707852,-1156.838788
56,28,80,17.69955604,446.9259002,-1150.121234
56,32,-40,-446.785401,-410.3507605,-719.2021953
56,32,-36,-441.7402539,-396.0400572,-744.007485
56,32,-32,-436.0622529,-380.7845865,-768.8824363
56,32,-28,-429.7239744,-364.5616569,-793.7647905
56,32,-24,-422.6990605,-347.3511443,-818.5886768
56,32,-20,-414.9624367,-329.1357966,-843.2846644
56,32,-16,-406.4905372,-309.9015359,-867.7798573
56,32,-12,-397.2615339,-289.6377547,-891.998034
56,32,-8,-387.2555672,-268.3376031,-915.8598288
56,32,-4,-376.4549762,-245.9982614,-939.2829565
56,32,0,-364.8445247,-222.6211977,-962.1824756
56,32,4,-352.4116198,-198.2124031,-984.4710907
56,32,8,-339.1465221,-172.7826044,-1006.05949
56,32,12,-325.0425427,-146.3474489,-1026.856715
56,32,16,-310.0962254,-118.9276588,-1046.77056
56,32,20,-294.3075105,-90.54915326,-1065.707995
56,32,24,-277.6798783,-61.24313292,-1083.57561
56,32,28,-260.2204693,-31.04612732,-1100.280077
56,32,32,-241.9401771,0,-1115.728617
56,32,36,-222.8537136,31.84808971,-1129.829477
56,32,40,-202.9796404,64.44577143,-1142.492398
56,32,44,-182.3403648,97.73559759,-1153.629073
56,32,48,-160.9620965,131.6552298,-1163.153586
56,32,52,-138.8747586,166.1376811,-1170.982816
56,32,56,-116.111848,201.1116201,-1177.036789
56,32,60,-92.71023663,236.5017419,-1181.238974
56,32,64,-68.70990273,272.2292164,-1183.516472
56,32,68,-44.15357706,308.212226,-1183.800097
56,32,72,-19.08628185,344.3666121,-1182.024272
56,32,76,6.445269319,380.6066575,-1178.126689
56,32,80,32.39345924,416.8460487,-1172.047637
56,36,-40,-431.3576131,-437.7148754,-721.806459
56,36,-36,-426.0463752,-423.8722885,-747.24986
56,36,-32,-420.1002767,-409.0644471,-772.7735975
56,36,-28,-413.4929733,-393.266992,-798.3135941
56,36,-24,-406.1993491,-376.4582678,-823.8020218
56,36,-20,-398.1957451,-358.6196468,-849.16738
56,36,-16,-389.4601941,-339.7358498,-874.3346209
56,36,-12,-379.9726578,-319.7952587,-899.2253217
56,36,-8,-369.715263,-298.7902189,-923.7579039
56,36,-4,-358.6725354,-276.7173252,-947.8478962
56,36,0,-346.8316263,-253.5776894,-971.4082413
56,36,4,-334.1825302,-229.3771843,-994.3496422
56,36,8,-320.718291,-204.1266608,-1016.580946
56,36,12,-306.4351928,-177.8421355,-1038.009563
56,36,16,-291.3329336,-150.5449458,-1058.541911
56,36,20,-275.4147792,-122.2618685,-1078.083896
56,36,24,-258.6876951,-93.02520077,-1096.541399
56,36,28,-241.1624532,-62.8728015,-1113.820797
56,36,32,-222.8537136,-31.84808971,-1129.829477
56,36,36,-203.7800766,0,-1144.476374
56,36,40,-183.9641049,32.61710747,-1157.672491
56,36,44,-163.4323136,65.94358342,-1169.331425
56,36,48,-142.2151261,99.91467393,-1179.369877
56,36,52,-120.3467921,134.4607545,-1187.708131
56,36,56,-97.8652676,169.5076158,-1194.270512
56,36,60,-74.8120502,204.976804,-1198.985794
56,36,64,-51.231967,240.7860201,-1201.78756
56,36,68,-27.17290687,276.8495833,-1202.614472
56,36,72,-2.685487323,313.0789701,-1201.410458
56,36,76,22.17735956,349.3834419,-1198.124753
56,36,80,47.3609054,385.6707857,-1192.711762
56,40,-40,-414.8009802,-465.5727125,-723.5773846
56,40,-36,-409.2192047,-452.2048138,-749.6223528
56,40,-32,-403.00263,-437.8521002,-775.7571708
56,40,-28,-396.1261909,-422.4885918,-801.9161614
56,40,-24,-388.5662038,-406.0911371,-828.029782
56,40,-20,-380.3006041,-388.6397541,-854.0247275
56,40,-16,-371.3091859,-370.1179687,-879.8240841
56,40,-12,-361.5738433,-350.5131439,-905.3475329
56,40,-8,-351.0788085,-329.8167961,-930.5116023
56,40,-4,-339.8108849,-308.0248945,-955.2299678
56,40,0,-327.7596711,-285.138139,-979.4137966
56,40,4,-314.9177747,-261.1622132,-1002.972134
56,40,8,-301.2810102,-236.1080079,-1025.812331
56,40,12,-286.8485819,-209.9918135,-1047.840499
56,40,16,-271.623247,-182.8354773,-1068.962008
56,40,20,-255.6114576,-154.6665237,-1089.082001
56,40,24,-238.8234802,-125.5182347,-1108.105937
56,40,28,-221.27349,-95.42969123,-1125.940145
56,40,32,-202.9796404,-64.44577143,-1142.492398
56,40,36,-183.9641049,-32.61710747,-1157.672491
56,40,40,-164.2530924,0,-1171.392821
56,40,44,-143.8768347,33.34370952,-1183.56897
56,40,48,-122.8695452,67.34680762,-1194.12028
56,40,52,-101.2693521,101.9369177,-1202.970415
56,40,56,-79.11820289,137.0367472,-1210.047915
56,40,60,-56.46174428,172.564371,-1215.286727
56,40,64,-33.34917717,208.4335482,-1218.626727
56,40,68,-9.833089475,244.5540692,-1220.014203
56,40,72,14.03073078,280.8321282,-1219.402333
56,40,76,38.18349836,317.1707164,-1216.75163
56,40,80,62.5636446,353.4700288,-1212.030376
56,44,-40,-397.0446801,-493.9122229,-724.4334867
56,44,-36,-391.1920411,-481.0228074,-751.041387
56,44,-32,-384.7070084,-467.1299319,-777.7475609
56,44,-28,-377.5659807,-452.2060579,-804.4849807
56,44,-24,-369.7468802,-436.2265848,-831.1826628
56,44,-20,-361.2293923,-419.1702091,-857.765794
56,44,-16,-351.9952087,-401.0192782,-884.1559109
56,44,-12,-342.0282675,-381.7601349,-910.2711309
56,44,-8,-331.3149903,-361.3834479,-936.0264353
56,44,-4,-319.844511,-339.8845239,-961.3340009
56,44,0,-307.6088942,-317.2635964,-986.1035776
56,44,4,-294.6033408,-293.5260881,-1010.24291
56,44,8,-280.8263773,-268.6828429,-1033.658199
56,44,12,-266.2800278,-242.7503248,-1056.254597
56,44,16,-250.9699651,-215.750781,-1077.93674
56,44,20,-234.9056407,-187.7123666,-1098.6093
56,44,24,-218.1003912,-158.6692308,-1118.177568
56,44,28,-200.5715218,-128.6615627,-1136.548048
56,44,32,-182.3403648,-97.73559759,-1153.629073
56,44,36,-163.4323136,-65.94358342,-1169.331425
56,44,40,-143.8768347,-33.34370952,-1183.56897
56,44,44,-123.7074554,0,-1196.259289
56,44,48,-102.9617334,34.017825,-1207.32432
56,44,52,-81.6812074,68.63451544,-1216.691001
56,44,56,-59.91133628,103.7694784,-1224.291916
56,44,60,-37.70143057,139.3369772,-1230.06596
56,44,64,-15.10458568,175.2463315,-1233.959009
56,44,68,7.822371701,211.4021005,-1235.924642
56,44,72,31.01890709,247.7042286,-1235.924906
56,44,76,54.42074651,284.0481167,-1233.931185
56,44,80,77.95975212,320.3245716,-1229.925225
56,48,-40,-378.012709,-522.7155454,-724.2839718
56,48,-36,-371.8937183,-510.305703,-751.4143192
56,48,-32,-365.1473619,-496.8746779,-778.6504113
56,48,-28,-357.7516678,-482.3934458,-805.9241509
56,48,-24,-349.6863115,-466.8360146,-833.1634183
56,48,-20,-340.9328565,-450.1797995,-860.2922182
56,48,-16,-331.4749942,-432.4059911,-887.2308808
56,48,-12,-321.2987822,-413.4999143,-913.8963178
56,48,-8,-310.392875,-393.4513722,-940.2023297
56,48,-4,-298.7487462,-372.2549706,-966.0599649
56,48,0,-286.3608985,-349.9104181,-991.3779245
56,48,4,-273.2270595,-326.4227997,-1016.063013
56,48,8,-259.3483603,-301.802818,-1040.020628
56,48,12,-244.7294948,-276.067002,-1063.155289
56,48,16,-229.3788597,-249.2378784,-1085.371193
56,48,20,-213.3086714,-221.3441064,-1106.572809
56,48,24,-196.5350618,-192.4205737,-1126.665481
56,48,28,-179.0781507,-162.5084544,-1145.556068
56,48,32,-160.9620965,-131.6552298,-1163.153586
56,48,36,-142.2151261,-99.91467393,-1179.369877
56,48,40,-122.8695452,-67.34680762,-1194.12028
56,48,44,-102.9617334,-34.017825,-1207.32432
56,48,48,-82.53212646,0,-1218.906409
56,48,52,-61.62519325,34.62841882,-1228.796565
56,48,56,-40.28941434,69.78331265,-1236.93116
56,48,60,-18.57727384,105.3747792,-1243.253702
56,48,64,3.454719972,141.3071789,-1247.715679
56,48,68,25.74596281,177.4791068,-1250.2775
56,48,72,48.23159881,213.7832433,-1250.909571
56,48,76,70.84223286,250.1060118,-1249.593591
56,48,80,93.5034366,286.3269359,-1246.324181
56,52,-40,-357.6235945,-551.9577794,-723.0276076
56,52,-36,-351.2483793,-540.0260629,-750.6383654
56,52,-32,-344.2537226,-527.0563938,-778.3615956
56,52,-28,-336.6194201,-513.018342,-806.1284443
56,52,-24,-328.3270176,-497.884587,-833.865991
56,52,-20,-319.3600482,-481.6313056,-861.4974117
56,52,-16,-309.7042675,-464.2385536,-888.9421984
56,52,-12,-299.3478845,-445.6906378,-916.1164341
56,52,-8,-288.281785,-425.9764727,-942.9331201
56,52,-4,-276.4997441,-405.0899172,-969.3025555
56,52,0,-263.9986261,-383.0300874,-995.1327638
56,52,4,-250.7785684,-359.8016413,-1020.329965
56,52,8,-236.843149,-335.4150329,-1044.799089
56,52,12,-222.1995335,-309.8867324,-1068.444324
56,52,16,-206.8586029,-283.2394109,-1091.169704
56,52,20,-190.8350598,-255.5020891,-1112.879717
56,52,24,-174.1475141,-226.7102494,-1133.479943
56,52,28,-156.8185474,-196.9059124,-1152.87772
56,52,32,-138.8747586,-166.1376811,-1170.982816
56,52,36,-120.3467921,-134.4607545,-1187.708131
56,52,40,-101.2693521,-101.9369177,-1202.970415
56,52,44,-81.6812074,-68.63451544,-1216.691001
56,52,48,-61.62519325,-34.62841882,-1228.796565
56,52,52,-41.14821848,0,-1239.219927
56,52,56,-20.30129035,35.16286635,-1247.900884
56,52,60,0.860426753,70.76574804,-1254.787128
56,52,64,22.27749505,106.7075094,-1259.835254
56,52,68,43.885996,142.8800207,-1263.011924
56,52,72,65.61718244,179.1676433,-1264.295256
56,52,76,87.39691567,215.4463733,-1263.67655
